27001	29.069741888135
27003	142203.62554347105
27005	33777.21636228277
27007	46.39994499429903
27009	40640.58845954237
27011	23.07843627723552
27013	589.749647196924
27015	10.744776647784397
27017	982.8067156898288
27019	537.5372671406622
27021	6.0048619882873595
27023	98.79116472748674
27025	226.63193227343345
27027	58769.13915444906
27029	8377.105135426395
27031	42.83578774966289
27033	10486.349315240528
27035	374.7325363434884
27037	4360.251297072963
27039	186.69385097478875
27041	37158.24945146782
27043	64.27447479923796
27045	46.80213812012213
27047	16224.262095194721
27049	236.0069777802133
27051	5935.449965635559
27053	367760.95160195004
27055	651.7617332149878
27057	18695.78933090642
27059	23386.755347844253
27061	44927.81874264254
27063	8976.478172319665
27065	12685.892855819082
27067	43123.39981874021
27069	4287.6190319965945
27071	11201.930470585488
27073	1771.429736425215
27075	8673.522328710482
27077	3.120802733540363
27079	1641.4047976422876
27081	4539.059709132552
27083	5095.783314504297
27085	1330.118515760029
27087	5514.5314502659485
27089	7774.861296148434
27091	16109.405579226914
27093	23200.143225273063
27095	239.16824018652642
27097	33338.182406751795
27099	11246.310261159755
27101	126.93261053737062
27103	149.28429549232447
27105	21565.78526715793
27107	5957.277372576396
27109	5047.5240342891275
27111	6208.695226901998
27113	110.96201603071452
27115	745.043588585565
27117	70.8326429217865
27119	31083.42851627941
27121	11176.448414848628
27123	38277.48344094039
27125	3948.1455220525777
27127	31.675531086378474
27129	32.49352297744101
27131	11132.996993786566
27133	69.57036322249132
27135	10.647706905951285
27137	195.25226384200377
27139	1476.6533152889715
27141	79436.09449507661
27143	201.7191089410965
27145	156889.04682974567
27147	457.90212592884035
27149	9615.671013303334
27151	9256.85096241745
27153	1121.0507565419318
27155	49.84268503688538
27157	219.54988970680512
27159	20.577792075855864
27161	111.60022017736324
27163	1369.02420577221
27165	486.0878042916154
27167	41.44065969970333
27169	153.4600473218852
27171	838.4819108895131
27173	89.66911307683839
