scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2140878091393071E11	16.44%	15737.03%	0.0
2	1.1296651644528688E11	6.95%	15995.48%	0.0
3	3.149263043702643E8	99.72%	816.40%	0.0
4	1.0963839439487788E8	65.19%	443.46%	0.0
5	7.178406678709266E7	34.53%	318.41%	0.0
6	6.106766754868907E7	14.93%	285.91%	0.0
7	6.04412925536146E7	1.03%	283.50%	0.0
8	6.044129255361447E7	0.00%	283.50%	0.0
