scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2088438094524919E11	16.92%	15775.20%	0.0
2	1.1325900461625348E11	6.31%	16020.19%	0.0
3	3.055343296541685E8	99.73%	800.30%	0.0
4	1.0329667543734434E8	66.19%	431.20%	0.0
5	6.651539214172197E7	35.61%	309.42%	0.0
6	5.601337917677711E7	15.79%	276.74%	0.0
7	5.570359836983964E7	0.55%	275.53%	0.0
8	5.570359836983936E7	0.00%	275.53%	0.0
