scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2049855552282709E11	17.16%	15753.35%	0.0
2	1.1315534075938634E11	6.09%	15992.62%	0.0
3	3.4514946580883586E8	99.69%	846.22%	0.0
4	1.3640694997829327E8	60.48%	471.48%	0.0
5	9.455499515631144E7	30.68%	344.45%	0.0
6	8.214316491185313E7	13.13%	311.89%	0.0
7	7.939166129406744E7	3.35%	302.23%	0.0
8	7.939166129406743E7	0.00%	302.23%	0.0
