scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.203875361972856E11	17.11%	15753.42%	0.0
2	1.1312498501665253E11	6.03%	15990.84%	0.0
3	3.145067877688318E8	99.72%	830.87%	0.0
4	1.053059742724624E8	66.52%	450.00%	0.0
5	6.702497670719704E7	36.35%	319.44%	0.0
6	5.6433849380752474E7	15.80%	286.22%	0.0
7	5.580777450085711E7	1.11%	283.76%	0.0
8	5.580777450085683E7	0.00%	283.76%	0.0
