scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2099658787061078E11	16.54%	15783.41%	0.0
2	1.1329538099926309E11	6.36%	16030.19%	0.0
3	3.0219390074380565E8	99.73%	795.78%	0.0
4	1.0385213155460317E8	65.63%	433.52%	0.0
5	6.752782971062261E7	34.98%	316.52%	0.0
6	5.675948837353775E7	15.95%	283.21%	0.0
7	5.612245697839792E7	1.12%	280.75%	0.0
8	5.612245697839785E7	0.00%	280.75%	0.0
