scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.195492951307458E11	17.94%	15702.47%	0.0
2	1.1291469633582182E11	5.55%	15927.31%	0.0
3	3.414504586925625E8	99.70%	878.80%	0.0
4	1.1761787903126118E8	65.55%	481.23%	0.0
5	7.686443149138768E7	34.65%	337.58%	0.0
6	6.66090495082034E7	13.34%	305.17%	0.0
7	6.630260007767615E7	0.46%	303.93%	0.0
8	6.630260007767601E7	0.00%	303.93%	0.0
