scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2092919822922514E11	16.86%	15764.76%	0.0
2	1.1310034367056236E11	6.47%	16012.31%	0.0
3	3.1623519176014245E8	99.72%	816.42%	0.0
4	1.0827851786629964E8	65.76%	437.10%	0.0
5	6.92060940007582E7	36.09%	308.08%	0.0
6	5.813722167411041E7	15.99%	275.02%	0.0
7	5.686763326727067E7	2.18%	270.21%	0.0
8	5.686763326727064E7	0.00%	270.21%	0.0
