scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2091499252632643E11	16.78%	15772.47%	0.0
2	1.1324134368519514E11	6.35%	16018.38%	0.0
3	3.0465760163057107E8	99.73%	805.92%	0.0
4	1.044210074123204E8	65.73%	440.12%	0.0
5	6.776353441685858E7	35.11%	320.55%	0.0
6	5.703463609758277E7	15.83%	287.27%	0.0
7	5.640043202001108E7	1.11%	284.81%	0.0
8	5.6400432020011015E7	0.00%	284.81%	0.0
