scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2148523752984909E11	16.11%	15711.08%	0.0
2	1.1279272716028824E11	7.16%	15973.33%	0.0
3	3.382570271279178E8	99.70%	847.28%	0.0
4	1.2960003641543713E8	61.69%	471.61%	0.0
5	8.873078930287904E7	31.53%	343.87%	0.0
6	7.679146855450745E7	13.46%	311.16%	0.0
7	7.414487584949093E7	3.45%	301.40%	0.0
8	7.414487584949091E7	0.00%	301.40%	0.0
