scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2143353762073752E11	16.21%	15705.53%	0.0
2	1.1275879993501517E11	7.14%	15966.96%	0.0
3	3.182629312086425E8	99.72%	825.20%	0.0
4	1.1091980049606644E8	65.15%	449.54%	0.0
5	7.380299242089361E7	33.46%	322.13%	0.0
6	6.362467309334622E7	13.79%	289.88%	0.0
7	6.354822381713326E7	0.12%	289.57%	0.0
8	6.354822381713271E7	0.00%	289.57%	0.0
