scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2145100925935115E11	16.26%	15703.13%	0.0
2	1.126719872258386E11	7.23%	15966.47%	0.0
3	3.829828238662749E8	99.66%	890.57%	0.0
4	1.6268518576082477E8	57.52%	499.35%	0.0
5	1.1347167214424431E8	30.25%	361.24%	0.0
6	9.855770228498176E7	13.14%	327.95%	0.0
7	9.776528191636357E7	0.80%	325.51%	0.0
8	9.776528191636357E7	0.00%	325.51%	0.0
