scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.205640704412768E11	17.13%	15807.91%	0.0
2	1.1353292562761044E11	5.83%	16044.56%	0.0
3	3.0507987817058456E8	99.73%	790.24%	0.0
4	1.0657638311136857E8	65.07%	428.44%	0.0
5	6.970564159917939E7	34.60%	312.00%	0.0
6	5.8742192871502176E7	15.73%	279.10%	0.0
7	5.80992637048089E7	1.09%	276.69%	0.0
8	5.809926370480883E7	0.00%	276.69%	0.0
