scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.210459769159939E11	16.42%	15751.86%	0.0
2	1.1307469841198897E11	6.59%	16001.92%	0.0
3	3.0701806107314605E8	99.73%	805.93%	0.0
4	1.0503400869080871E8	65.79%	438.15%	0.0
5	6.888487920337799E7	34.42%	316.48%	0.0
6	5.860815917999586E7	14.92%	283.87%	0.0
7	5.845406039987886E7	0.26%	283.25%	0.0
8	5.845406039987664E7	0.00%	283.25%	0.0
