scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2239350327476492E11	15.42%	15977.72%	0.0
2	1.1363634251094632E11	7.15%	15937.77%	0.0
3	3.756679823853323E8	99.67%	908.02%	0.0
4	1.4110165746262446E8	62.44%	498.31%	0.0
5	9.381212294041751E7	33.51%	346.13%	0.0
6	8.140902863065416E7	13.22%	313.43%	0.0
7	7.865313323920763E7	3.39%	303.72%	0.0
8	7.865313323920757E7	0.00%	303.72%	0.0
