scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2165890137082262E11	16.32%	15728.44%	0.0
2	1.1288369075098422E11	7.21%	15992.84%	0.0
3	3.153535621591309E8	99.72%	809.24%	0.0
4	1.1086567939952679E8	64.84%	438.20%	0.0
5	7.356117278690091E7	33.65%	314.30%	0.0
6	6.3025392951206416E7	14.32%	282.14%	0.0
7	6.271339673925025E7	0.50%	280.93%	0.0
8	6.2713396739248045E7	0.00%	280.93%	0.0
