scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2136702714679878E11	16.21%	15694.39%	0.0
2	1.127018776299648E11	7.14%	15955.27%	0.0
3	3.2160774970816994E8	99.71%	834.97%	0.0
4	1.1180050466183367E8	65.24%	455.75%	0.0
5	7.42204218060381E7	33.61%	325.60%	0.0
6	6.4073137610564336E7	13.67%	293.30%	0.0
7	6.403498025431567E7	0.06%	293.15%	0.0
8	6.403498025424475E7	0.00%	293.15%	0.0
