scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2097295876296773E11	16.93%	15786.72%	0.0
2	1.1335952728174878E11	6.29%	16032.34%	0.0
3	3.0263479859010565E8	99.73%	793.91%	0.0
4	1.0383055853054331E8	65.69%	431.07%	0.0
5	6.74007032312415E7	35.09%	313.88%	0.0
6	5.6700167376926765E7	15.88%	281.00%	0.0
7	5.6074702147271335E7	1.10%	278.58%	0.0
8	5.60747021472712E7	0.00%	278.58%	0.0
