scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.208795137359578E11	17.02%	15775.80%	0.0
2	1.1321874780901103E11	6.34%	16021.09%	0.0
3	3.0801454243535113E8	99.73%	801.51%	0.0
4	1.0453070839959091E8	66.06%	430.07%	0.0
5	6.72190467741129E7	35.69%	306.71%	0.0
6	5.656113490573813E7	15.86%	273.87%	0.0
7	5.593684604759766E7	1.10%	271.46%	0.0
8	5.5936846047597624E7	0.00%	271.46%	0.0
