scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2105116283110063E11	16.67%	15763.21%	0.0
2	1.131243961915365E11	6.55%	16012.86%	0.0
3	3.129032357309505E8	99.72%	812.87%	0.0
4	1.0745191081857443E8	65.66%	438.00%	0.0
5	6.912895438380684E7	35.67%	312.18%	0.0
6	5.8183199054123044E7	15.83%	279.24%	0.0
7	5.754222617127198E7	1.10%	276.83%	0.0
8	5.7542226171271704E7	0.00%	276.83%	0.0
