scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2275738808882071E11	15.21%	16055.45%	0.0
2	1.1372820013247453E11	7.36%	15993.87%	0.0
3	3.2544854616494495E8	99.71%	832.78%	0.0
4	1.1308149499833962E8	65.25%	448.22%	0.0
5	7.29874122645344E7	35.46%	315.37%	0.0
6	6.1901743864632055E7	15.19%	282.68%	0.0
7	6.0634325799149275E7	2.05%	277.89%	0.0
8	6.0634325799149275E7	0.00%	277.89%	0.0
