scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2236039156052864E11	15.50%	16025.04%	0.0
2	1.1364097161612572E11	7.13%	15970.14%	0.0
3	3.291098806121937E8	99.71%	844.64%	0.0
4	1.1102673144738159E8	66.26%	453.15%	0.0
5	7.089144141668108E7	36.15%	314.70%	0.0
6	6.0424889334968664E7	14.76%	282.55%	0.0
7	6.027021547618428E7	0.26%	281.95%	0.0
8	6.027021547618428E7	0.00%	281.95%	0.0
