scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2075923806371109E11	16.95%	15781.35%	0.0
2	1.1330366582308311E11	6.17%	16023.64%	0.0
3	3.053508463958239E8	99.73%	804.82%	0.0
4	1.0356975593270913E8	66.08%	435.66%	0.0
5	6.64727447354984E7	35.82%	313.86%	0.0
6	5.5720470962220505E7	16.18%	280.66%	0.0
7	5.5088483670338824E7	1.13%	278.23%	0.0
8	5.508848367033869E7	0.00%	278.23%	0.0
