scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.1947418768999864E11	17.94%	15723.72%	0.0
2	1.1293440053994096E11	5.47%	15947.40%	0.0
3	4.0073543650494057E8	99.65%	930.31%	0.0
4	1.646464871844472E8	58.91%	517.79%	0.0
5	1.1188292546228454E8	32.05%	364.34%	0.0
6	9.68523974761246E7	13.43%	330.78%	0.0
7	9.51823492755248E7	1.72%	325.94%	0.0
8	9.51823492755248E7	0.00%	325.94%	0.0
