scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2134554472136955E11	16.43%	15728.50%	0.0
2	1.1286361328341234E11	6.99%	15987.05%	0.0
3	3.488406666155406E8	99.69%	849.36%	0.0
4	1.3873258665744406E8	60.23%	471.90%	0.0
5	9.575033435717005E7	30.98%	343.44%	0.0
6	8.289752518142164E7	13.42%	310.55%	0.0
7	8.003799040829876E7	3.45%	300.90%	0.0
8	8.00379904082987E7	0.00%	300.90%	0.0
