scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2022778427005685E11	17.18%	15771.04%	0.0
2	1.1325506064552985E11	5.80%	16004.48%	0.0
3	3.151615260378996E8	99.72%	824.36%	0.0
4	1.0662139079750752E8	66.17%	444.50%	0.0
5	6.802350002656892E7	36.20%	314.94%	0.0
6	5.723533503360383E7	15.86%	281.86%	0.0
7	5.660040342995049E7	1.11%	279.42%	0.0
8	5.660040342995049E7	0.00%	279.42%	0.0
