scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2085043568866985E11	16.83%	15785.00%	0.0
2	1.1331679641183214E11	6.23%	16028.74%	0.0
3	3.030263901454136E8	99.73%	794.42%	0.0
4	1.0258095972964802E8	66.15%	428.24%	0.0
5	6.612859227850567E7	35.54%	308.61%	0.0
6	5.557277577917503E7	15.96%	275.70%	0.0
7	5.525994983297725E7	0.56%	274.49%	0.0
8	5.525994983297613E7	0.00%	274.49%	0.0
