scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.1987064212587831E11	17.73%	15676.14%	0.0
2	1.125456645432396E11	6.11%	15909.98%	0.0
3	3.5803405082030517E8	99.68%	897.71%	0.0
4	1.1587999408016169E8	67.63%	478.13%	0.0
5	7.06870890498386E7	39.00%	319.11%	0.0
6	6.015151107676609E7	14.90%	286.37%	0.0
7	5.9529305359257065E7	1.03%	283.91%	0.0
8	5.9529305359257E7	0.00%	283.91%	0.0
