scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2076140298530519E11	17.12%	15782.84%	0.0
2	1.1330003632013455E11	6.18%	16025.17%	0.0
3	3.0810985860920733E8	99.73%	807.72%	0.0
4	1.0443384286851797E8	66.10%	434.82%	0.0
5	6.655393584502948E7	36.27%	310.48%	0.0
6	5.563862671507388E7	16.40%	277.32%	0.0
7	5.499968442380647E7	1.15%	274.92%	0.0
8	5.499968442380592E7	0.00%	274.92%	0.0
