scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2102376769404463E11	16.53%	15692.34%	0.0
2	1.1267977617286789E11	6.89%	15946.75%	0.0
3	3.286206419228535E8	99.71%	852.90%	0.0
4	1.1295861988829456E8	65.63%	464.76%	0.0
5	7.357445822760485E7	34.87%	328.31%	0.0
6	6.313578519548878E7	14.19%	295.84%	0.0
7	6.282414852982211E7	0.49%	294.61%	0.0
8	6.2824148529819906E7	0.00%	294.61%	0.0
