scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2104426238195192E11	16.67%	15768.18%	0.0
2	1.1317864192737274E11	6.50%	16017.05%	0.0
3	3.065356960118649E8	99.73%	801.20%	0.0
4	1.0484165316689664E8	65.80%	433.42%	0.0
5	6.809174250727183E7	35.05%	312.30%	0.0
6	5.751448882602822E7	15.53%	279.50%	0.0
7	5.720056159214714E7	0.55%	278.28%	0.0
8	5.720056159214685E7	0.00%	278.28%	0.0
