scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2112875615358344E11	16.49%	15704.77%	0.0
2	1.1274542421327107E11	6.92%	15960.39%	0.0
3	3.261186907087788E8	99.71%	840.85%	0.0
4	1.1213803936948676E8	65.61%	455.09%	0.0
5	7.299988586806892E7	34.90%	320.52%	0.0
6	6.253982640257378E7	14.33%	288.22%	0.0
7	6.222936196293364E7	0.50%	287.00%	0.0
8	6.2229361962933086E7	0.00%	287.00%	0.0
