scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2051211836486629E11	16.97%	15776.67%	0.0
2	1.1334816792611157E11	5.94%	16014.73%	0.0
3	3.4954258397908956E8	99.69%	831.16%	0.0
4	1.47006089411591E8	57.94%	469.82%	0.0
5	1.0533114228424782E8	28.35%	352.30%	0.0
6	9.232758346121286E7	12.35%	319.99%	0.0
7	9.21297414427781E7	0.21%	319.39%	0.0
8	9.210543897712097E7	0.03%	319.31%	0.0
9	9.209985172426485E7	0.01%	319.30%	0.0
