scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2081274121028531E11	16.90%	15753.24%	0.0
2	1.1304448542954294E11	6.43%	15999.16%	0.0
3	3.1783936093318814E8	99.72%	818.75%	0.0
4	1.0737881030200857E8	66.22%	436.71%	0.0
5	6.856444305315652E7	36.15%	305.56%	0.0
6	5.7916186609413624E7	15.53%	272.98%	0.0
7	5.7601622094422E7	0.54%	271.78%	0.0
8	5.760162209441978E7	0.00%	271.78%	0.0
