scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.214533014524526E11	16.30%	15709.05%	0.0
2	1.12745845521345E11	7.17%	15971.15%	0.0
3	3.255961122594635E8	99.71%	832.59%	0.0
4	1.1408859188003108E8	64.96%	450.61%	0.0
5	7.490342200172928E7	34.35%	318.72%	0.0
6	6.4152922061993346E7	14.35%	286.34%	0.0
7	6.3520899314998925E7	0.99%	283.91%	0.0
8	6.352089931499879E7	0.00%	283.91%	0.0
