scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.1944424181784921E11	17.98%	15702.05%	0.0
2	1.1282791995730045E11	5.54%	15925.30%	0.0
3	3.434418529784049E8	99.70%	886.07%	0.0
4	1.0908572755947447E8	68.24%	474.27%	0.0
5	6.623161121275243E7	39.28%	320.88%	0.0
6	5.603369246381503E7	15.40%	287.99%	0.0
7	5.601447897199036E7	0.03%	287.91%	0.0
8	5.601447897198589E7	0.00%	287.91%	0.0
