scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2134644773756862E11	16.38%	15750.77%	0.0
2	1.1299027387896655E11	6.89%	16007.57%	0.0
3	3.138027229534766E8	99.72%	810.45%	0.0
4	1.098954879379278E8	64.98%	439.18%	0.0
5	7.199266495142025E7	34.49%	315.50%	0.0
6	6.1031714888413526E7	15.23%	282.51%	0.0
7	5.976377075156388E7	2.08%	277.63%	0.0
8	5.976377075156374E7	0.00%	277.63%	0.0
