scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2112417729483138E11	16.48%	15703.50%	0.0
2	1.1269852316682452E11	6.96%	15959.63%	0.0
3	3.3112402435505164E8	99.71%	850.08%	0.0
4	1.1500370085721932E8	65.27%	461.05%	0.0
5	7.454231255281407E7	35.18%	324.08%	0.0
6	6.3604083824254155E7	14.67%	291.25%	0.0
7	6.233894253139637E7	1.99%	286.34%	0.0
8	6.23389425313963E7	0.00%	286.34%	0.0
