scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2217462140173373E11	15.51%	15999.33%	0.0
2	1.1349313462127226E11	7.11%	15944.51%	0.0
3	3.5069999734102625E8	99.69%	874.59%	0.0
4	1.1535266768832669E8	67.11%	462.01%	0.0
5	7.107357658863807E7	38.39%	308.77%	0.0
6	6.038359833781993E7	15.04%	276.59%	0.0
7	6.007000985503815E7	0.52%	275.41%	0.0
8	6.007000985503594E7	0.00%	275.41%	0.0
