scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2074135798021065E11	17.07%	15743.86%	0.0
2	1.1312764384525725E11	6.31%	15987.84%	0.0
3	3.2336263395470154E8	99.71%	826.83%	0.0
4	1.2026167093384412E8	62.81%	459.42%	0.0
5	8.261988320974037E7	31.30%	337.79%	0.0
6	7.173292383740543E7	13.18%	305.67%	0.0
7	7.047611516027126E7	1.75%	300.77%	0.0
8	7.04761151602712E7	0.00%	300.77%	0.0
