scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.222692120507865E11	15.28%	16017.53%	0.0
2	1.1352704386144316E11	7.15%	15959.51%	0.0
3	3.3167067513174033E8	99.71%	847.05%	0.0
4	1.1220548217888346E8	66.17%	453.97%	0.0
5	7.224699697040361E7	35.61%	314.20%	0.0
6	6.1961695912769616E7	14.24%	282.11%	0.0
7	6.180833910830958E7	0.25%	281.50%	0.0
8	6.180833910830847E7	0.00%	281.50%	0.0
