scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.211818941170396E11	16.47%	15736.29%	0.0
2	1.1294508964478204E11	6.80%	15990.56%	0.0
3	3.1560184867309475E8	99.72%	824.72%	0.0
4	1.0974678217387246E8	65.23%	450.33%	0.0
5	7.171115448987257E7	34.66%	324.10%	0.0
6	6.089152818829851E7	15.09%	291.09%	0.0
7	6.025134114879127E7	1.05%	288.63%	0.0
8	6.0251341148791134E7	0.00%	288.63%	0.0
