scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2234714841234177E11	15.70%	16016.41%	0.0
2	1.1358574164791449E11	7.16%	15966.34%	0.0
3	3.3749046804379004E8	99.70%	861.91%	0.0
4	1.130300374175963E8	66.51%	460.55%	0.0
5	7.075452837158816E7	37.40%	315.41%	0.0
6	5.978728710303693E7	15.50%	282.26%	0.0
7	5.8518425957636334E7	2.12%	277.37%	0.0
8	5.851842595763629E7	0.00%	277.37%	0.0
