scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.204257527300867E11	17.23%	15767.80%	0.0
2	1.1317189069198267E11	6.02%	16005.17%	0.0
3	3.1576318392600244E8	99.72%	819.88%	0.0
4	1.0513858505842575E8	66.70%	436.57%	0.0
5	6.629990998232409E7	36.94%	304.68%	0.0
6	5.563318866727157E7	16.09%	271.74%	0.0
7	5.500814764256997E7	1.12%	269.33%	0.0
8	5.50081476425699E7	0.00%	269.33%	0.0
