scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2043924529012209E11	17.25%	15795.50%	0.0
2	1.134079179118773E11	5.84%	16031.17%	0.0
3	3.0466631851894575E8	99.73%	797.02%	0.0
4	1.0409065159421721E8	65.83%	430.65%	0.0
5	6.742613541619062E7	35.22%	310.71%	0.0
6	5.672309658265221E7	15.87%	277.55%	0.0
7	5.6089654382719204E7	1.12%	275.10%	0.0
8	5.608965438271907E7	0.00%	275.10%	0.0
