scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2115702556761101E11	16.31%	15750.16%	0.0
2	1.130426023721592E11	6.70%	16002.65%	0.0
3	3.077736988889728E8	99.73%	803.71%	0.0
4	1.0580434490191081E8	65.62%	436.11%	0.0
5	6.961608864394014E7	34.20%	314.58%	0.0
6	5.9319723795350865E7	14.79%	282.05%	0.0
7	5.9165330924697265E7	0.26%	281.43%	0.0
8	5.916533092469699E7	0.00%	281.43%	0.0
