scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2047018933581621E11	17.10%	15754.01%	0.0
2	1.1309384537345644E11	6.12%	15993.03%	0.0
3	3.159212405501423E8	99.72%	821.64%	0.0
4	1.0488681310636844E8	66.80%	438.93%	0.0
5	6.660209434999809E7	36.50%	306.89%	0.0
6	5.626166068143768E7	15.53%	274.30%	0.0
7	5.618450771052718E7	0.14%	273.99%	0.0
8	5.618450771051826E7	0.00%	273.99%	0.0
