scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2061295663586942E11	16.89%	15750.45%	0.0
2	1.1306707246765169E11	6.26%	15992.58%	0.0
3	3.1488658514692825E8	99.72%	826.58%	0.0
4	1.0640211985506761E8	66.21%	447.22%	0.0
5	6.81974275860678E7	35.91%	317.64%	0.0
6	5.757149719382152E7	15.58%	284.54%	0.0
7	5.6943443941617936E7	1.09%	282.08%	0.0
8	5.69434439416178E7	0.00%	282.08%	0.0
