scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2018159434649731E11	17.24%	15766.29%	0.0
2	1.1328589143594614E11	5.74%	15998.65%	0.0
3	3.177055723516622E8	99.72%	817.78%	0.0
4	1.135238709918861E8	64.27%	447.49%	0.0
5	7.634388265295076E7	32.75%	323.91%	0.0
6	6.578473441488287E7	13.83%	291.67%	0.0
7	6.5160244524287015E7	0.95%	289.21%	0.0
8	6.516024452428675E7	0.00%	289.21%	0.0
