scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2041121069666734E11	17.20%	15753.62%	0.0
2	1.1309786703360316E11	6.07%	15991.68%	0.0
3	3.193939838856879E8	99.72%	835.93%	0.0
4	1.069781591517185E8	66.51%	449.67%	0.0
5	6.744796732901032E7	36.95%	315.53%	0.0
6	5.660469550686547E7	16.08%	282.30%	0.0
7	5.596665762441308E7	1.13%	279.87%	0.0
8	5.5966657624412805E7	0.00%	279.87%	0.0
