scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2149433828255646E11	16.19%	15702.08%	0.0
2	1.1272610159088554E11	7.22%	15965.20%	0.0
3	3.211129699793733E8	99.72%	828.91%	0.0
4	1.1253025614780948E8	64.96%	451.31%	0.0
5	7.480824563829E7	33.52%	322.55%	0.0
6	6.445636002961243E7	13.84%	290.35%	0.0
7	6.4147649474685416E7	0.48%	289.13%	0.0
8	6.414764947468528E7	0.00%	289.13%	0.0
