scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2114481172020665E11	16.69%	15733.02%	0.0
2	1.1291835025283937E11	6.79%	15986.87%	0.0
3	3.178945720267956E8	99.72%	826.99%	0.0
4	1.1007393289341174E8	65.37%	449.60%	0.0
5	7.166755368034923E7	34.89%	321.22%	0.0
6	6.088966890732808E7	15.04%	288.36%	0.0
7	6.0253915133006126E7	1.04%	285.91%	0.0
8	6.025391513300502E7	0.00%	285.91%	0.0
