scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2112130012053293E11	16.60%	15775.00%	0.0
2	1.1322562344633371E11	6.52%	16024.76%	0.0
3	3.009652980323163E8	99.73%	788.30%	0.0
4	1.0320567935811694E8	65.71%	428.29%	0.0
5	6.779505883311865E7	34.31%	312.24%	0.0
6	5.743481506150228E7	15.28%	279.47%	0.0
7	5.712570062456606E7	0.54%	278.24%	0.0
8	5.7125700624565996E7	0.00%	278.24%	0.0
