scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2072696896981404E11	16.84%	15768.80%	0.0
2	1.1322699336495682E11	6.21%	16011.30%	0.0
3	3.0406871320049053E8	99.73%	804.07%	0.0
4	1.0268278672379637E8	66.23%	436.81%	0.0
5	6.6577447998084515E7	35.16%	315.61%	0.0
6	5.625220147540516E7	15.51%	282.69%	0.0
7	5.609728737255175E7	0.28%	282.08%	0.0
8	5.609728737254952E7	0.00%	282.08%	0.0
