scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2103341349739915E11	16.48%	15762.57%	0.0
2	1.1317231392119273E11	6.49%	16011.34%	0.0
3	3.0272149947886044E8	99.73%	799.13%	0.0
4	1.0345622638779551E8	65.82%	436.13%	0.0
5	6.790994596419281E7	34.36%	317.88%	0.0
6	5.764326357881814E7	15.12%	285.15%	0.0
7	5.7489294148539476E7	0.27%	284.53%	0.0
8	5.7489294148538366E7	0.00%	284.53%	0.0
