scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.1943296876799449E11	17.99%	15674.09%	0.0
2	1.1269756753202367E11	5.64%	15898.55%	0.0
3	3.5940217240388143E8	99.68%	906.33%	0.0
4	1.21881537188938E8	66.09%	493.10%	0.0
5	7.795771447367273E7	36.04%	338.35%	0.0
6	6.757569173552549E7	13.32%	306.00%	0.0
7	6.726563295888576E7	0.46%	304.76%	0.0
8	6.726563295888466E7	0.00%	304.76%	0.0
