scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2006481469874338E11	17.63%	15687.42%	0.0
2	1.1271315462759604E11	6.12%	15923.26%	0.0
3	3.402308099792766E8	99.70%	879.29%	0.0
4	1.134314132893757E8	66.66%	476.99%	0.0
5	7.210754964125852E7	36.43%	330.36%	0.0
6	6.1881728168279275E7	14.18%	297.94%	0.0
7	6.172833190820421E7	0.25%	297.32%	0.0
8	6.172833190820366E7	0.00%	297.32%	0.0
