scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2256577348390176E11	15.20%	16009.82%	0.0
2	1.1382271333473523E11	7.13%	15972.13%	0.0
3	3.282841417754012E8	99.71%	858.53%	0.0
4	1.0631274224360445E8	67.62%	459.63%	0.0
5	6.5428119811779454E7	38.46%	316.27%	0.0
6	5.4890177839025274E7	16.11%	282.97%	0.0
7	5.4575253130958915E7	0.57%	281.74%	0.0
8	5.457525313095835E7	0.00%	281.74%	0.0
