scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2111777679022885E11	16.55%	15726.83%	0.0
2	1.1286260821013893E11	6.82%	15980.82%	0.0
3	3.212834769804155E8	99.72%	833.89%	0.0
4	1.114973688570278E8	65.30%	453.37%	0.0
5	7.247963133379185E7	34.99%	322.76%	0.0
6	6.1587051269323714E7	15.03%	289.78%	0.0
7	6.094241217414596E7	1.05%	287.32%	0.0
8	6.094241217414485E7	0.00%	287.32%	0.0
