scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2082721072882356E11	16.49%	15776.64%	0.0
2	1.1330986669473068E11	6.22%	16020.14%	0.0
3	2.9885175172130215E8	99.74%	794.39%	0.0
4	1.011651225667454E8	66.15%	434.07%	0.0
5	6.6041025925210014E7	34.72%	317.77%	0.0
6	5.581382706314313E7	15.49%	284.88%	0.0
7	5.577531955747449E7	0.07%	284.72%	0.0
8	5.577531955747421E7	0.00%	284.72%	0.0
