scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.1943709902047427E11	17.94%	15713.19%	0.0
2	1.1290889027679498E11	5.47%	15936.51%	0.0
3	3.988640630792828E8	99.65%	931.22%	0.0
4	1.6349737213169703E8	59.01%	520.80%	0.0
5	1.118623238362999E8	31.58%	368.73%	0.0
6	9.732985256519708E7	12.99%	335.48%	0.0
7	9.655867073248619E7	0.79%	333.03%	0.0
8	9.655867073248616E7	0.00%	333.03%	0.0
