scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2128979082524826E11	16.50%	15746.17%	0.0
2	1.1308249090668144E11	6.77%	16000.84%	0.0
3	3.1262691335185385E8	99.72%	804.78%	0.0
4	1.1308713126065813E8	63.83%	443.01%	0.0
5	7.698051491424419E7	31.93%	325.69%	0.0
6	6.65080333690626E7	13.60%	293.69%	0.0
7	6.619713113193174E7	0.47%	292.47%	0.0
8	6.619713113192954E7	0.00%	292.47%	0.0
