scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.2106548061175311E11	16.79%	15745.45%	0.0
2	1.1298698106889204E11	6.67%	15996.95%	0.0
3	3.155966551126894E8	99.72%	821.80%	0.0
4	1.0914564079989037E8	65.42%	446.00%	0.0
5	7.087767820399024E7	35.06%	319.03%	0.0
6	6.000353386034772E7	15.34%	285.95%	0.0
7	5.9360046357769646E7	1.07%	283.50%	0.0
8	5.9360046357769646E7	0.00%	283.50%	0.0
