scenario
T = 153
lambda_periods = 12
r_periods = 7
Iteration	Objective	Obj. change	Error	CPU time (s)
1	1.1944191921481142E11	17.98%	15703.21%	0.0
2	1.127681972720495E11	5.59%	15927.31%	0.0
3	4.0162138123331225E8	99.64%	940.06%	0.0
4	1.5643994366313055E8	61.05%	516.49%	0.0
5	1.0326623202005798E8	33.99%	355.08%	0.0
6	8.901359197595972E7	13.80%	321.53%	0.0
7	8.582433892624399E7	3.58%	311.92%	0.0
8	8.582433892624345E7	0.00%	311.92%	0.0
